FUND,DATE,COMPANY_NAME,TOTAL_SHARES,CHANGES_IN_SHARE,MARKET_CAP,PRICE,PRICE_50D_MOVING_AVERAGE,PRICE_200D_MOVING_AVERAGE
Community Savings Bond Fund,2020-08-03,"Walmart, Inc.",296190,7612,123142543.29,994.91,771.17,395.88
Global Short Term Credit Fund,2019-05-07,Bank of America Corp.,767924,7322,2908835.31,927.56,824.51,149.05
Community Savings Bond Fund,2021-10-14,"Walmart, Inc.",150274,713,251244087.88,395.47,95.02,818.07
Sustainable Retail Fund,2022-04-22,"Tesla, Inc.",115467,2146,279008881.52,827.28,729.35,73.94
Fixed Maturity 2027 Bond Fund,2017-01-26,Toyota Motor Corp.,56164,7060,370527467.0,110.14,342.31,998.27
Fixed Maturity 2027 Bond Fund,2018-08-13,Ford Motor Co.,312331,-6328,304384985.98,777.69,546.03,717.35
Sustainable Retail Fund,2018-04-28,"The Hain Celestial Group, Inc.",958376,-1720,320222706.33,905.65,296.31,727.98
Fixed Maturity 2025 Bond Fund,2017-12-28,Chevron Corp.,203567,7991,337573794.69,30.89,348.97,725.45
Global Cross Asset Fund,2021-10-06,Alibaba Group Holding Ltd.,790510,-9332,498229841.34,761.14,938.8,967.19
Global Cross Asset Fund,2018-08-05,"Berkshire Hathaway, Inc.",500632,6707,422912629.64,485.69,354.41,964.12
Impact Credit Strategies Fund,2022-05-17,"SolarEdge Technologies, Inc.",397994,-5896,210371560.48,716.88,725.17,683.75
Fixed Maturity 2027 Bond Fund,2019-12-08,Volkswagen AG,322441,-9181,114331369.2,957.2,84.52,290.18
Subordinated Financials Fund,2020-02-19,Morgan Stanley,942637,9428,196466364.14,665.63,82.61,396.91
Community Savings Bond Fund,2018-02-07,Procter & Gamble Co.,663973,-5713,347198058.94,27.13,736.08,720.32
Fixed Maturity 2027 Bond Fund,2019-07-15,Volkswagen AG,447224,2720,146440998.86,60.32,169.4,883.88
Impact Credit Strategies Fund,2017-11-02,"First Solar, Inc.",688334,-5889,84413445.86,647.71,594.12,672.99
Fixed Maturity 2027 Bond Fund,2020-05-22,Ford Motor Co.,794622,-7424,83223844.8,748.54,107.55,378.69
Subordinated Financials Fund,2022-02-12,"Goldman Sachs Group, Inc.",262591,-2320,201698658.3,571.87,318.86,237.18
Global Cross Asset Fund,2022-04-25,"Berkshire Hathaway, Inc.",383257,1754,169456553.13,395.81,632.0,472.01
Equity Diversified Selection Fund,2017-07-28,"Facebook, Inc.",673515,-8298,135467211.73,553.86,998.51,461.98
Subordinated Financials Fund,2017-09-26,"Goldman Sachs Group, Inc.",798046,8703,476402036.7,837.81,87.3,600.81
Impact Credit Strategies Fund,2018-01-22,"First Solar, Inc.",779694,-6474,459512822.98,202.2,694.93,968.18
Target Maturity 2029 Bond Fund,2020-09-21,Microsoft Corp.,226804,-2844,289043008.08,599.29,596.54,331.73
Fixed Maturity 2025 Bond Fund,2021-12-31,BP Plc,951245,5517,137810373.19,270.84,654.47,254.46
International Fixed Duration Fund,2019-02-19,Ping An Insurance (Group) Co. of China Ltd.,737904,2765,239891167.37,707.16,243.92,841.88
Fixed Maturity 2027 Bond Fund,2022-08-05,Volkswagen AG,711689,-3224,111880399.32,887.35,472.25,16.43
Target Maturity 2029 Bond Fund,2019-03-19,"Amazon.com, Inc.",628680,-4674,136714455.21,731.59,232.2,479.83
Fixed Maturity 2025 Bond Fund,2017-10-29,BP Plc,565443,-1132,183894060.73,200.73,139.5,46.22
Impact Credit Strategies Fund,2018-10-24,Vestas Wind Systems A/S,845099,-9096,485880571.42,67.45,883.06,420.75
Impact Credit Strategies Fund,2017-01-18,"SolarEdge Technologies, Inc.",5503,-1509,235509032.8,694.32,346.04,502.69
Global Cross Asset Fund,2018-09-27,Alibaba Group Holding Ltd.,385830,9953,314871730.42,689.3,173.08,488.05
Target Maturity 2029 Bond Fund,2021-07-28,"Amazon.com, Inc.",143787,5831,380776157.65,68.28,44.62,973.85
Fixed Maturity 2025 Bond Fund,2019-08-14,BP Plc,621184,-3829,379648116.51,100.57,761.33,923.05
Target Maturity 2029 Bond Fund,2017-02-28,"Apple, Inc.",670586,-8079,139890526.63,551.49,790.4,765.26
Target Maturity 2029 Bond Fund,2017-08-04,"Apple, Inc.",298193,7101,213426753.63,972.73,252.67,466.47
Equity Diversified Selection Fund,2021-09-05,Google LLC,173405,5804,101568172.71,40.8,653.85,120.99
Target Maturity 2029 Bond Fund,2022-02-15,"Amazon.com, Inc.",135033,-7126,96577751.19,392.81,852.92,60.5
Fixed Maturity 2027 Bond Fund,2017-09-07,Ford Motor Co.,94612,-8867,54973561.45,788.71,744.59,753.09
Fixed Maturity 2025 Bond Fund,2021-12-23,Exxon Mobil Corp.,216531,-8134,22275650.56,726.18,605.68,937.52
Equity Diversified Selection Fund,2020-08-31,Google LLC,116298,2313,305945439.94,709.92,115.65,105.13
International Fixed Duration Fund,2018-08-21,AXA SA,61529,-322,22455677.49,39.07,245.87,931.26
Subordinated Financials Fund,2021-03-05,Citigroup Inc.,123935,-1596,311580703.8,346.12,265.84,776.65
Global Cross Asset Fund,2017-11-21,"Berkshire Hathaway, Inc.",409506,3680,116442900.79,651.36,660.57,165.07
Sustainable Retail Fund,2018-04-22,"The Hain Celestial Group, Inc.",467928,-206,464113448.42,544.09,663.52,963.48
Community Savings Bond Fund,2017-06-17,Nestlé SA,542711,-1423,319385854.24,815.6,194.53,198.03
International Fixed Duration Fund,2021-11-02,Allianz SE,748498,-3144,189249258.28,797.02,501.52,954.67
Target Maturity 2029 Bond Fund,2019-12-22,Microsoft Corp.,604491,-5602,415971457.02,342.16,232.49,655.1
Equity Diversified Selection Fund,2018-11-13,Google LLC,823537,7960,363796250.5,829.45,572.99,966.24
Community Savings Bond Fund,2018-08-25,Nestlé SA,58255,-1623,423208395.59,691.61,796.37,564.78
Fixed Maturity 2025 Bond Fund,2017-12-29,Chevron Corp.,6024,-4215,226034896.78,549.42,336.39,92.67
Equity Diversified Selection Fund,2022-01-22,"Netflix, Inc.",963028,795,147023496.79,366.3,341.47,852.49
Community Savings Bond Fund,2018-09-23,Nestlé SA,818250,1357,294160265.59,495.44,138.63,633.41
Subordinated Financials Fund,2017-06-22,Citigroup Inc.,99070,8379,405327821.72,787.59,946.67,124.72
Global Short Term Credit Fund,2021-01-04,HSBC Holdings Plc,30111,9112,309348030.13,222.93,274.04,298.18
Community Savings Bond Fund,2020-01-02,"Walmart, Inc.",181881,7104,403404212.54,527.54,446.2,28.14
Impact Credit Strategies Fund,2018-08-31,"SolarEdge Technologies, Inc.",571863,1272,286777249.4,100.99,532.48,971.66
Fixed Maturity 2025 Bond Fund,2021-06-25,BP Plc,792363,-704,273174149.31,15.73,313.7,666.16
International Fixed Duration Fund,2018-05-20,AXA SA,152371,-4799,187609440.91,71.6,892.0,103.65
Equity Diversified Selection Fund,2019-08-07,"Netflix, Inc.",910227,-3446,329615769.85,761.56,888.11,349.49
Impact Credit Strategies Fund,2022-01-20,"First Solar, Inc.",53982,4478,352100676.66,732.56,635.23,512.33
International Fixed Duration Fund,2020-03-21,Ping An Insurance (Group) Co. of China Ltd.,325881,592,444483760.73,978.73,269.57,689.54
Fixed Maturity 2025 Bond Fund,2018-03-14,BP Plc,116460,4602,16222660.29,599.21,237.66,720.43
Equity Diversified Selection Fund,2017-12-22,Google LLC,560356,6353,112217014.56,14.21,529.8,684.58
International Fixed Duration Fund,2021-10-24,Allianz SE,125660,-6974,207732042.57,990.91,360.95,491.45
International Fixed Duration Fund,2018-06-06,Ping An Insurance (Group) Co. of China Ltd.,115310,1550,86469928.45,11.03,135.89,795.88
Impact Credit Strategies Fund,2017-11-18,Vestas Wind Systems A/S,667518,4328,225721019.29,33.81,229.3,404.26
Global Cross Asset Fund,2019-11-30,Johnson & Johnson,211315,-6772,313878919.32,846.99,453.91,964.83
Global Cross Asset Fund,2020-11-14,Alibaba Group Holding Ltd.,218343,696,7208019.61,801.21,424.63,720.86
Impact Credit Strategies Fund,2022-08-05,Vestas Wind Systems A/S,268229,51,490904779.58,620.06,554.53,636.12
Global Short Term Credit Fund,2018-08-27,Bank of America Corp.,40243,1886,312939371.29,419.47,819.85,747.69
Sustainable Retail Fund,2021-12-06,"Tesla, Inc.",377114,-2900,498824045.52,83.74,833.57,912.56
Fixed Maturity 2025 Bond Fund,2021-07-18,Chevron Corp.,325752,-8269,100688708.71,450.0,248.43,365.1
International Fixed Duration Fund,2017-12-14,Ping An Insurance (Group) Co. of China Ltd.,350987,-8197,227762554.41,106.32,528.59,78.49
Target Maturity 2029 Bond Fund,2019-07-07,"Apple, Inc.",32232,4067,72537292.12,302.93,607.37,992.13
Fixed Maturity 2027 Bond Fund,2022-03-20,Ford Motor Co.,543072,-5214,136628282.07,887.82,961.22,671.28
International Fixed Duration Fund,2018-05-17,Ping An Insurance (Group) Co. of China Ltd.,421168,7343,162603275.72,307.06,508.58,763.83
Equity Diversified Selection Fund,2017-12-16,Google LLC,144822,4218,110099237.49,436.53,149.14,727.63
Target Maturity 2029 Bond Fund,2022-03-31,"Apple, Inc.",167315,-223,324365436.2,442.22,116.89,677.8
Subordinated Financials Fund,2017-01-06,"Goldman Sachs Group, Inc.",246725,-6951,105025507.91,707.9,871.97,603.31
Global Short Term Credit Fund,2021-12-24,HSBC Holdings Plc,870311,-6017,175182881.6,521.02,24.19,340.82
Fixed Maturity 2027 Bond Fund,2019-11-28,Ford Motor Co.,767650,2616,429215155.42,946.95,28.3,681.3
International Fixed Duration Fund,2017-10-06,Ping An Insurance (Group) Co. of China Ltd.,822136,5731,93656862.07,360.87,848.66,451.38
Community Savings Bond Fund,2022-04-18,Nestlé SA,701456,1531,241217377.77,181.37,164.23,590.78
Community Savings Bond Fund,2022-03-03,"Walmart, Inc.",448476,8495,140299559.07,398.93,102.0,233.61
Sustainable Retail Fund,2018-01-23,"Beyond Meat, Inc.",506704,3201,333144687.42,560.94,470.46,571.65
Global Short Term Credit Fund,2017-08-16,JPMorgan Chase & Co.,141019,575,473723666.35,69.44,814.51,724.31
Equity Diversified Selection Fund,2022-02-23,"Netflix, Inc.",718680,-9477,437053272.3,114.25,359.47,668.57
Fixed Maturity 2027 Bond Fund,2018-03-23,Ford Motor Co.,571317,7854,404794716.66,259.03,576.68,476.87
Sustainable Retail Fund,2020-03-15,"Tesla, Inc.",926845,-1286,24914091.84,393.76,936.78,316.24
Subordinated Financials Fund,2017-01-08,Citigroup Inc.,993719,-222,227253629.24,210.1,418.44,111.75
Target Maturity 2029 Bond Fund,2020-02-23,Microsoft Corp.,419040,-1855,394790079.6,208.6,183.72,900.69
International Fixed Duration Fund,2021-06-16,Ping An Insurance (Group) Co. of China Ltd.,395415,-9330,256329985.67,29.68,263.83,472.41
Target Maturity 2029 Bond Fund,2020-09-08,"Apple, Inc.",568971,-1708,35831017.06,375.26,267.86,992.22
Sustainable Retail Fund,2019-04-04,"The Hain Celestial Group, Inc.",889617,1157,164247039.63,582.59,708.23,442.38
Fixed Maturity 2025 Bond Fund,2020-06-19,Chevron Corp.,573405,4327,240894183.58,514.3,560.07,492.11
Sustainable Retail Fund,2020-12-10,"The Hain Celestial Group, Inc.",768916,-8220,58848265.57,160.76,920.31,312.49
Global Short Term Credit Fund,2017-10-05,HSBC Holdings Plc,747766,-3008,428347533.41,34.83,533.92,450.87
Global Short Term Credit Fund,2019-02-15,HSBC Holdings Plc,450472,-4770,271514536.2,699.5,133.03,50.16
Global Cross Asset Fund,2018-04-23,Alibaba Group Holding Ltd.,494207,-5815,499753118.69,972.16,752.09,178.88
Subordinated Financials Fund,2018-08-22,"Goldman Sachs Group, Inc.",788383,4289,58642385.35,943.3,681.37,386.17
Global Short Term Credit Fund,2020-08-17,HSBC Holdings Plc,434201,-437,348049087.7,296.18,17.63,264.39
Fixed Maturity 2027 Bond Fund,2021-12-15,Toyota Motor Corp.,841707,8355,321209746.96,424.81,932.3,184.3
Community Savings Bond Fund,2022-09-15,Nestlé SA,642874,9128,236934377.83,212.29,167.9,187.82
Fixed Maturity 2027 Bond Fund,2018-08-22,Volkswagen AG,730459,4259,367436106.1,240.89,84.25,899.49
Community Savings Bond Fund,2018-03-02,Procter & Gamble Co.,888422,8128,352061273.58,492.71,296.98,929.3
International Fixed Duration Fund,2020-03-12,Ping An Insurance (Group) Co. of China Ltd.,225305,-6044,303442368.83,682.66,693.85,646.31
Target Maturity 2029 Bond Fund,2019-10-11,Microsoft Corp.,984486,9024,321686959.21,264.13,614.01,283.18
Equity Diversified Selection Fund,2018-04-06,"Netflix, Inc.",531376,7281,222013922.29,360.44,915.08,95.47
Global Short Term Credit Fund,2020-10-01,JPMorgan Chase & Co.,443578,515,58243330.9,590.31,453.14,666.4
Impact Credit Strategies Fund,2020-04-16,"First Solar, Inc.",779327,-7394,72826526.05,691.98,664.51,574.56
International Fixed Duration Fund,2020-04-19,Allianz SE,108015,7158,471680296.93,741.78,980.62,280.63
Sustainable Retail Fund,2017-10-14,"Tesla, Inc.",410005,1440,12591288.97,25.06,86.42,462.01
Global Cross Asset Fund,2022-02-02,Alibaba Group Holding Ltd.,791875,-8359,204176715.46,948.53,424.39,223.56
International Fixed Duration Fund,2020-06-19,Allianz SE,389662,-5690,338664120.75,871.3,979.18,890.39
Fixed Maturity 2027 Bond Fund,2019-07-28,Volkswagen AG,681669,1535,197950588.0,605.75,636.55,278.68
Global Cross Asset Fund,2020-07-31,Johnson & Johnson,201005,-8603,160866668.78,842.92,178.39,859.4
Sustainable Retail Fund,2021-12-21,"Beyond Meat, Inc.",423490,-3868,271633382.22,352.27,414.41,30.95
Sustainable Retail Fund,2020-06-11,"Tesla, Inc.",949122,-2835,371158127.54,807.82,437.84,76.58
Global Short Term Credit Fund,2020-11-21,Bank of America Corp.,351165,3639,259042539.03,871.35,794.85,378.98
Fixed Maturity 2025 Bond Fund,2021-04-23,Exxon Mobil Corp.,145234,1994,413040033.67,874.35,668.76,351.06
International Fixed Duration Fund,2021-09-14,Allianz SE,401053,9698,232273634.21,353.4,206.67,681.6
Equity Diversified Selection Fund,2019-03-27,Google LLC,478909,101,198477376.72,42.91,535.15,979.17
Global Cross Asset Fund,2019-11-16,Alibaba Group Holding Ltd.,30949,268,145856246.12,929.47,707.86,222.76
Community Savings Bond Fund,2021-11-24,Procter & Gamble Co.,573500,9048,307620374.93,618.32,87.38,953.64
Sustainable Retail Fund,2021-10-08,"Tesla, Inc.",360277,-8980,202821386.26,867.0,327.74,875.62
Sustainable Retail Fund,2020-06-07,"The Hain Celestial Group, Inc.",825328,-1977,102774430.87,53.4,372.34,360.38
Impact Credit Strategies Fund,2021-07-15,"SolarEdge Technologies, Inc.",474202,2913,329274027.58,990.8,492.12,84.64
Fixed Maturity 2027 Bond Fund,2022-05-26,Ford Motor Co.,281294,-2684,58182029.44,859.27,952.56,863.96
Fixed Maturity 2027 Bond Fund,2019-11-29,Volkswagen AG,902376,6550,300653535.38,270.84,856.15,414.0
Community Savings Bond Fund,2017-03-10,Nestlé SA,963559,9651,422406131.06,686.49,705.24,947.18
Equity Diversified Selection Fund,2018-03-15,"Netflix, Inc.",30185,-8179,50015491.08,788.87,420.9,152.87
Equity Diversified Selection Fund,2021-05-29,"Netflix, Inc.",279416,-6205,266619970.17,486.83,335.96,656.72
Fixed Maturity 2027 Bond Fund,2019-10-02,Volkswagen AG,116204,2032,35801448.73,591.03,105.87,471.13
Subordinated Financials Fund,2021-09-24,Morgan Stanley,55611,-3847,117538538.95,34.62,775.12,471.42
Fixed Maturity 2025 Bond Fund,2021-12-16,Chevron Corp.,785988,8552,485896211.24,294.43,835.48,662.83
Subordinated Financials Fund,2021-09-17,Citigroup Inc.,344038,2102,318150831.54,225.01,810.86,511.67
International Fixed Duration Fund,2021-11-03,AXA SA,254109,-2476,184270855.11,438.49,192.52,357.13
Community Savings Bond Fund,2018-03-09,Nestlé SA,519142,4688,415221083.58,26.53,186.25,533.71
Sustainable Retail Fund,2022-08-06,"Tesla, Inc.",813272,-5286,137042278.47,954.03,717.27,576.56
Fixed Maturity 2025 Bond Fund,2019-06-20,BP Plc,281413,9486,112852528.63,667.17,824.79,419.69
Community Savings Bond Fund,2022-10-04,"Walmart, Inc.",436238,4245,478391763.0,582.63,90.37,568.76
Fixed Maturity 2025 Bond Fund,2021-08-16,Chevron Corp.,458647,-6477,372186578.26,401.61,473.73,986.18
International Fixed Duration Fund,2017-08-11,AXA SA,383807,8700,82180514.33,407.45,513.38,50.48
Community Savings Bond Fund,2021-08-07,"Walmart, Inc.",273070,-1129,481914692.57,305.94,564.87,632.86
Impact Credit Strategies Fund,2019-06-13,"SolarEdge Technologies, Inc.",928797,1914,145239324.43,861.56,318.48,220.49
Global Short Term Credit Fund,2022-09-02,JPMorgan Chase & Co.,250842,8014,236970581.9,117.62,359.75,618.14
Target Maturity 2029 Bond Fund,2021-04-18,Microsoft Corp.,185057,5122,398044078.72,338.0,976.91,394.55
Global Short Term Credit Fund,2018-05-17,HSBC Holdings Plc,854393,3687,98981143.06,305.79,711.13,399.98
Fixed Maturity 2027 Bond Fund,2021-09-26,Ford Motor Co.,247873,-8831,329256423.89,712.38,723.22,739.29
Equity Diversified Selection Fund,2019-05-17,"Facebook, Inc.",44706,-571,343023229.9,580.61,533.98,64.85
Global Cross Asset Fund,2022-01-02,Johnson & Johnson,150005,588,168552655.41,900.37,578.13,612.73
Fixed Maturity 2027 Bond Fund,2017-08-05,Toyota Motor Corp.,401725,-5963,164738267.38,157.76,303.02,309.8
Subordinated Financials Fund,2020-07-21,Citigroup Inc.,375883,-2869,4151333.71,356.68,291.19,730.38
Fixed Maturity 2027 Bond Fund,2021-06-10,Toyota Motor Corp.,127076,1315,453860344.68,655.94,847.72,762.85
Fixed Maturity 2025 Bond Fund,2018-10-08,Exxon Mobil Corp.,356829,-5429,152291008.45,512.17,721.54,304.11
Fixed Maturity 2025 Bond Fund,2017-10-27,Exxon Mobil Corp.,984302,8707,102427770.19,360.76,456.51,238.84
Subordinated Financials Fund,2022-08-07,Morgan Stanley,335187,9328,172167953.75,963.77,678.74,642.3
Global Cross Asset Fund,2022-08-25,Johnson & Johnson,952769,-9426,80957605.64,341.86,140.31,831.1
Fixed Maturity 2027 Bond Fund,2017-04-24,Toyota Motor Corp.,18142,-3590,49079223.73,397.72,370.31,770.39
Community Savings Bond Fund,2020-12-07,Nestlé SA,401985,-6559,445435565.3,727.08,858.43,153.64
Global Cross Asset Fund,2017-04-18,Alibaba Group Holding Ltd.,488907,2767,465454577.17,24.39,901.09,47.54
International Fixed Duration Fund,2022-11-22,Ping An Insurance (Group) Co. of China Ltd.,260485,-9504,244967033.76,590.61,336.25,804.77
Fixed Maturity 2025 Bond Fund,2022-04-19,Exxon Mobil Corp.,170886,3986,380678258.86,572.12,53.3,564.88
Equity Diversified Selection Fund,2020-02-29,Google LLC,846865,-5837,374902961.9,714.96,271.73,489.89
Global Cross Asset Fund,2022-07-09,"Berkshire Hathaway, Inc.",240244,-9386,281177549.52,148.03,179.53,784.71
Fixed Maturity 2027 Bond Fund,2018-08-11,Toyota Motor Corp.,787054,6598,313299417.48,35.91,551.68,125.8
Global Short Term Credit Fund,2022-01-27,Bank of America Corp.,748697,5865,158948813.68,454.67,803.36,149.69
Fixed Maturity 2027 Bond Fund,2017-12-12,Ford Motor Co.,239493,9973,428397595.26,720.08,106.94,801.53
Target Maturity 2029 Bond Fund,2018-12-28,Microsoft Corp.,596050,6802,101365452.62,777.24,579.68,800.44
Community Savings Bond Fund,2021-04-03,"Walmart, Inc.",95878,4159,417191909.18,779.11,775.9,97.52
Impact Credit Strategies Fund,2018-06-11,"First Solar, Inc.",827254,-2007,377198418.29,454.69,375.85,425.77
Sustainable Retail Fund,2018-11-01,"Tesla, Inc.",315096,3275,254082870.36,414.42,342.08,427.91
Equity Diversified Selection Fund,2020-03-01,Google LLC,679231,1302,262295563.52,477.83,131.23,300.11
Impact Credit Strategies Fund,2018-03-07,"SolarEdge Technologies, Inc.",502897,9818,294022891.19,806.49,234.1,379.12
Sustainable Retail Fund,2021-02-05,"Tesla, Inc.",389036,8169,244170737.91,491.29,218.45,330.88
Fixed Maturity 2025 Bond Fund,2018-03-18,BP Plc,993438,3847,145950035.95,614.06,397.29,798.63
Impact Credit Strategies Fund,2021-12-28,"SolarEdge Technologies, Inc.",666189,3306,125063408.21,393.69,205.24,787.24
Global Short Term Credit Fund,2017-09-12,Bank of America Corp.,528982,1758,466592476.0,778.9,372.98,764.44
Equity Diversified Selection Fund,2017-05-04,Google LLC,694405,1138,155584156.05,151.07,466.74,775.8
International Fixed Duration Fund,2019-06-12,AXA SA,407291,-6842,239633012.8,659.65,512.97,247.11
Target Maturity 2029 Bond Fund,2018-12-04,Microsoft Corp.,306531,-7789,6704692.16,212.49,203.8,337.41
Community Savings Bond Fund,2018-06-12,Procter & Gamble Co.,895361,-8877,422320902.02,228.58,311.42,422.44
International Fixed Duration Fund,2017-09-29,Allianz SE,845899,5982,198125785.14,689.01,208.74,682.7
Equity Diversified Selection Fund,2018-11-08,"Netflix, Inc.",988694,-184,145934098.58,889.02,291.97,925.96
Subordinated Financials Fund,2022-05-09,Citigroup Inc.,615626,-5967,431212263.58,36.03,719.06,303.48
International Fixed Duration Fund,2017-01-23,AXA SA,789508,3356,118139749.89,386.56,658.97,57.74
Target Maturity 2029 Bond Fund,2018-06-09,Microsoft Corp.,932344,-1651,374880571.12,124.38,559.58,472.64
International Fixed Duration Fund,2020-01-26,AXA SA,545140,6686,34579611.54,659.48,385.28,553.45
Target Maturity 2029 Bond Fund,2022-09-02,Microsoft Corp.,205007,9821,259906262.22,666.89,301.1,816.61
Global Cross Asset Fund,2017-10-04,Alibaba Group Holding Ltd.,654840,2902,213869592.68,115.7,847.38,662.34
Sustainable Retail Fund,2020-01-29,"Beyond Meat, Inc.",9433,8500,288913752.35,551.54,532.71,99.53
Sustainable Retail Fund,2021-03-25,"Tesla, Inc.",732412,4359,7101544.95,651.54,380.83,761.59
Community Savings Bond Fund,2021-01-13,Nestlé SA,450524,-6223,81614535.5,143.89,412.18,921.2
Community Savings Bond Fund,2021-09-17,Nestlé SA,120059,-9337,251523016.61,798.39,39.1,599.54
Fixed Maturity 2027 Bond Fund,2021-01-26,Volkswagen AG,480434,-7850,163177779.72,184.81,40.59,225.33
International Fixed Duration Fund,2019-11-26,Allianz SE,972687,6669,58285941.05,427.71,234.68,564.59
Global Short Term Credit Fund,2021-09-21,HSBC Holdings Plc,32815,4003,447601678.94,412.82,744.93,843.43
Impact Credit Strategies Fund,2021-10-30,Vestas Wind Systems A/S,427890,-7585,297471697.0,768.31,505.39,288.0
Global Short Term Credit Fund,2022-05-27,HSBC Holdings Plc,405591,-3255,95371778.72,274.45,595.98,716.23
Subordinated Financials Fund,2017-06-08,Morgan Stanley,785025,9495,290528960.2,366.35,279.53,428.34
Target Maturity 2029 Bond Fund,2020-09-07,Microsoft Corp.,246972,-4233,248621326.89,497.23,470.88,181.47
Global Cross Asset Fund,2022-08-12,"Berkshire Hathaway, Inc.",946555,2735,12662492.18,782.77,279.02,656.65
Community Savings Bond Fund,2022-10-01,Procter & Gamble Co.,15434,-4777,460607056.01,963.38,428.78,721.17
Sustainable Retail Fund,2017-12-16,"Beyond Meat, Inc.",765701,8132,284372294.47,737.55,114.92,911.84
Community Savings Bond Fund,2020-07-23,Nestlé SA,269181,-5425,136793055.8,372.08,31.78,38.57
International Fixed Duration Fund,2019-12-21,Allianz SE,205157,2425,225442092.6,215.89,613.14,877.37
Sustainable Retail Fund,2021-09-06,"Tesla, Inc.",827781,-849,335126684.99,686.45,773.89,558.69
Sustainable Retail Fund,2020-06-04,"Tesla, Inc.",540664,7409,173301414.86,872.57,606.03,621.76
Global Short Term Credit Fund,2017-10-16,Bank of America Corp.,243912,-8080,145627016.14,801.69,573.31,420.84
Fixed Maturity 2027 Bond Fund,2018-06-30,Ford Motor Co.,353937,6027,416563090.45,50.99,821.59,787.3
Equity Diversified Selection Fund,2018-01-25,"Facebook, Inc.",828549,-317,30802620.01,876.71,526.52,249.85
Global Cross Asset Fund,2019-08-24,Johnson & Johnson,186553,5030,184472502.05,294.84,473.2,431.1
Community Savings Bond Fund,2019-05-28,"Walmart, Inc.",931281,3526,98688469.26,639.19,50.26,754.34
Impact Credit Strategies Fund,2018-03-02,Vestas Wind Systems A/S,733112,-3504,18339320.08,470.02,652.79,620.9
Target Maturity 2029 Bond Fund,2018-08-23,Microsoft Corp.,993705,-6383,362024999.06,208.29,443.74,196.52
Community Savings Bond Fund,2022-01-31,Procter & Gamble Co.,321440,6763,244395230.38,486.27,598.64,524.26
Subordinated Financials Fund,2021-07-11,Morgan Stanley,759081,-8754,242039855.52,211.03,585.37,829.8
Fixed Maturity 2027 Bond Fund,2019-09-13,Volkswagen AG,230235,-6446,326547098.21,184.75,313.47,993.43
Subordinated Financials Fund,2019-06-12,"Goldman Sachs Group, Inc.",997981,-3002,273290290.8,97.65,17.45,779.5
Target Maturity 2029 Bond Fund,2022-11-10,"Apple, Inc.",363911,-3824,292676352.13,621.45,843.53,739.57
Subordinated Financials Fund,2017-01-19,Morgan Stanley,964332,-4731,207255138.46,45.67,204.59,285.33
Fixed Maturity 2027 Bond Fund,2017-01-15,Ford Motor Co.,357941,-9777,390824353.15,561.87,258.55,58.15
International Fixed Duration Fund,2022-04-13,AXA SA,333650,-9312,264458058.51,729.65,320.25,386.73
Target Maturity 2029 Bond Fund,2017-07-15,"Apple, Inc.",11705,-7528,495446708.51,527.16,377.99,558.84
Sustainable Retail Fund,2021-04-15,"The Hain Celestial Group, Inc.",812222,-595,277662742.84,800.14,906.07,637.51
Sustainable Retail Fund,2017-09-18,"Beyond Meat, Inc.",742138,2383,418065563.24,474.07,275.08,356.77
Sustainable Retail Fund,2019-10-25,"Tesla, Inc.",216433,6779,315005967.85,921.86,342.33,265.02
Global Short Term Credit Fund,2021-03-25,Bank of America Corp.,732909,-9066,248284771.04,397.11,243.1,861.83
Community Savings Bond Fund,2019-05-14,Nestlé SA,460887,-2359,343190230.37,919.53,25.87,894.71
Global Short Term Credit Fund,2019-01-24,Bank of America Corp.,214168,9693,162724432.89,675.5,44.81,604.49
Target Maturity 2029 Bond Fund,2017-01-18,Microsoft Corp.,291180,-6667,343054110.2,817.51,758.72,241.61
Equity Diversified Selection Fund,2017-09-10,"Netflix, Inc.",467324,1182,142866474.92,71.3,707.19,800.27
Impact Credit Strategies Fund,2021-01-12,"SolarEdge Technologies, Inc.",184061,6575,126651965.42,928.68,473.55,209.45
International Fixed Duration Fund,2018-06-02,AXA SA,643030,-6542,159906738.7,762.4,387.21,710.8
Equity Diversified Selection Fund,2021-07-08,"Netflix, Inc.",146044,3793,161641885.46,451.62,294.6,173.04
Sustainable Retail Fund,2017-08-13,"Tesla, Inc.",664692,-8704,183544420.58,633.31,979.89,700.61
Community Savings Bond Fund,2017-08-14,Nestlé SA,846541,7469,322275438.04,549.4,760.88,691.77
Fixed Maturity 2025 Bond Fund,2019-04-27,Chevron Corp.,665382,-2710,273567666.04,508.42,861.14,972.23
Equity Diversified Selection Fund,2019-11-25,Google LLC,458072,-9280,165544757.01,637.53,519.62,458.5
Equity Diversified Selection Fund,2018-09-21,Google LLC,125024,1001,82434177.86,643.22,365.27,882.91
Fixed Maturity 2027 Bond Fund,2018-05-30,Ford Motor Co.,862790,-5988,399136104.9,413.82,67.38,788.31
Fixed Maturity 2025 Bond Fund,2019-08-28,Chevron Corp.,442497,-9202,311883846.05,907.46,907.93,251.76
Subordinated Financials Fund,2019-12-11,"Goldman Sachs Group, Inc.",729446,4540,264185217.69,488.16,278.83,901.98
Sustainable Retail Fund,2021-11-05,"Tesla, Inc.",269645,9228,9599064.01,321.22,538.46,266.75
